Date,USDJPY,EURJPY
2019-07-12 00:00:00+00:00,108.58799743652344,122.177001953125
2019-07-15 00:00:00+00:00,107.83200073242188,121.54100036621094
2019-07-16 00:00:00+00:00,107.88899993896484,121.50399780273438
2019-07-17 00:00:00+00:00,108.20099639892578,121.31199645996094
2019-07-18 00:00:00+00:00,107.93699645996094,121.18099975585938
2019-07-19 00:00:00+00:00,107.4010009765625,120.94300079345703
2019-07-22 00:00:00+00:00,107.80999755859375,120.94000244140625
2019-07-23 00:00:00+00:00,107.90399932861328,120.91000366210938
2019-07-24 00:00:00+00:00,108.23200225830078,120.69000244140625
2019-07-25 00:00:00+00:00,108.18900299072266,120.54399871826172
2019-07-26 00:00:00+00:00,108.66600036621094,121.0999984741211
2019-07-29 00:00:00+00:00,108.63300323486328,120.87999725341797
2019-07-30 00:00:00+00:00,108.86599731445312,121.3010025024414
2019-07-31 00:00:00+00:00,108.56199645996094,121.1259994506836
2019-08-01 00:00:00+00:00,108.81999969482422,120.45999908447266
2019-08-02 00:00:00+00:00,107.43099975585938,119.01699829101562
2019-08-05 00:00:00+00:00,106.5770034790039,118.37799835205078
2019-08-06 00:00:00+00:00,105.59300231933594,118.72100067138672
2019-08-07 00:00:00+00:00,106.33699798583984,119.14199829101562
2019-08-08 00:00:00+00:00,106.12100219726562,118.9000015258789
2019-08-09 00:00:00+00:00,105.8740005493164,118.44499969482422
2019-08-12 00:00:00+00:00,105.38200378417969,118.10099792480469
